practice_participation,yahoo_id,weight,dl_trading_id,news_updated,hashtag,position,search_full_name,number,depth_chart_order,team,injury_body_part,full_name,stats_id,search_first_name,high_school,swish_id,pandascore_id,last_name,first_name,fantasy_data_id,college,rotowire_id,injury_status,search_rank,sport,depth_chart_position,status,metadata,years_exp,practice_description,fantasy_positions,rotoworld_id,espn_id,active,age,gsis_id,birth_state,player_id,birth_country,birth_date,oddsjam_id,injury_start_date,search_last_name,sportradar_id,birth_city,injury_notes,height
,31339.0,221,,1549755607815.0,#malikwilliams-NFL-FA-39,RB,malikwilliams,39.0,,,,Malik Williams,947274.0,malik,Hunt,,,Williams,Malik,20091.0,Louisville,13079.0,,9999999.0,nfl,,Active,,4.0,,RB,,4047769.0,True,25.0,00-0034156,,5144,,1996-06-20,,,williams,9ac049a2-9286-4898-881a-f349bbffd223,,,75
,8951.0,219,,,#joshmorgan-NFL-FA-19,WR,joshmorgan,19.0,,,,Josh Morgan,246647.0,josh,,,,Morgan,Josh,5537.0,Virginia Tech,,,9999999.0,nfl,,Inactive,,8.0,,WR,,11408.0,False,32.0,,,222,,1985-06-20,,,morgan,ad83d795-455f-4f3e-bdad-bf4fa7b6eabc,,,"6'0"""
,33096.0,245,,1647537605983.0,#charlietaumoepeau-NFL-FA-43,TE,charlietaumoepeau,43.0,,,,Charlie Taumoepeau,,charlie,Federal Way (WA),,,Taumoepeau,Charlie,21863.0,Portland State,14633.0,,9999999.0,nfl,,Active,,2.0,,TE,,3910630.0,True,23.0,,,6932,,1998-03-25,,,taumoepeau,f0a9018a-4429-4c02-a4ed-04df77b4a389,,,75
,29774.0,210,,,#quinshaddavis-NFL-FA-1,WR,quinshaddavis,1.0,,,,Quinshad Davis,691601.0,quinshad,,,,Davis,Quinshad,18517.0,North Carolina,11206.0,,9999999.0,nfl,,Inactive,,0.0,,WR,,2970000.0,False,24.0,,,3711,,1994-05-24,,,davis,,,,"6'3"""
,30747.0,224,,1526321701569.0,#tylerferguson-NFL-FA-5,QB,tylerferguson,5.0,,,,Tyler Ferguson,728359.0,tyler,Ridgeview (CA),,,Ferguson,Tyler,19610.0,Western Kentucky,12866.0,,9999999.0,nfl,,Active,,5.0,,QB,,3040520.0,True,28.0,,,4704,,1994-01-07,,,ferguson,c10e306a-60d3-49fb-a933-6101855851d3,,,74
,24788.0,245,,1681140324752.0,#camnewton-NFL-FA-1,QB,camnewton,1.0,,,,Cam Newton,380750.0,cam,Westlake (GA),380750.0,,Newton,Cam,13320.0,Auburn,7257.0,,220.0,nfl,,Active,{'injury_override_regular_2020_5': 'COV'},11.0,,QB,6491.0,13994.0,True,32.0,00-0027939,,954,,1989-05-11,,,newton,214e55e4-a089-412d-9598-a16495df0d25,,,77
,28848.0,266,,1580256660319.0,#connorhamlett-NFL-FA-86,TE,connorhamlett,86.0,,,,Connor Hamlett,560156.0,connor,Meadowdale (WA),,,Hamlett,Connor,17200.0,Oregon State,10555.0,,9999999.0,nfl,,Inactive,,7.0,,TE,,2517011.0,False,29.0,,,2732,,1992-04-12,,,hamlett,b2c581a9-1089-41f9-b34b-03cbdd650b69,,,79
,32736.0,228,,1710184513555.0,#antoniogibson-NFL-NE-21,RB,antoniogibson,21.0,,NE,,Antonio Gibson,,antonio,Eagle's Landing Christian (GA),1107826.0,,Gibson,Antonio,21861.0,Memphis,14639.0,,161.0,nfl,RB,Active,{'rookie_year': '2020'},4.0,,RB,,4360294.0,True,25.0,,,6945,,1998-06-23,6023ABE3EA33,,gibson,c0a8a5d0-583f-457a-9d96-70027d3f69e7,,,72
,32719.0,238,,1714760137340.0,#chaseclaypool-NFL-BUF-14,WR,chaseclaypool,14.0,,BUF,,Chase Claypool,,chase,Abbotsford (CAN),946094.0,,Claypool,Chase,21752.0,Notre Dame,14433.0,,345.0,nfl,RWR,Active,{'rookie_year': '2020'},4.0,,WR,,4046692.0,True,25.0,,,6886,,1998-07-07,27BE733283DE,,claypool,53ed110c-f022-4759-afd3-1cd3436dbba7,,,76
,31932.0,220,,1711235422596.0,#willgrier-NFL-PHI-16,QB,willgrier,16.0,,PHI,,Will Grier,820423.0,will,Davidson Day School (NC),820423.0,,Grier,Will,20779.0,West Virginia,13446.0,,592.0,nfl,QB,Active,{'rookie_year': '2019'},5.0,,QB,13977.0,3115252.0,True,29.0, 00-0035251,,5903,,1995-04-03,84971B563EE4,,grier,7905e9be-2f66-4ff5-a6e9-dbe281bf4822,,,73
,,175,,,#kendrickings-NFL-FA-14,WR,kendrickings,14.0,,,,Kendrick Ings,867912.0,kendrick,,,,Ings,Kendrick,17767.0,No College,,,9999999.0,nfl,,Inactive,,0.0,,WR,,,False,28.0,,,3052,,1990-06-17,,,ings,64ff08e2-5057-4a9f-ab01-df411865b98c,,,"5'10"""
,,225,,1661106920597.0,#kjcostello-NFL-FA-19,QB,kjcostello,19.0,,,,K.J. Costello,,kj,Santa Margarita Catholic (CA),923761.0,,Costello,K.J.,,Mississippi State,15703.0,,9999999.0,nfl,,Active,,1.0,,QB,,,True,25.0,,,8087,,1997-06-07,,,costello,56ab0b58-7b02-46d9-b15c-cb498dafbfc4,,,77
,24916.0,262,,1535142922119.0,#juliusthomas-NFL-FA-89,TE,juliusthomas,89.0,,,,Julius Thomas,550870.0,julius,Tokay (CA),,,Thomas,Julius,13027.0,Portland State,7415.0,,9999999.0,nfl,,Inactive,,9.0,,TE,6598.0,14204.0,False,32.0,00-0028067,,874,,1988-06-27,,,thomas,87f6826a-f35a-4b49-9673-da54ccb9becd,,,"6'5"""
,29388.0,212,,,#jordanpayton-NFL-FA-84,WR,jordanpayton,84.0,,,,Jordan Payton,691046.0,jordan,Oaks Christian (CA),,,Payton,Jordan,18071.0,UCLA,11013.0,,9999999.0,nfl,,Inactive,,6.0,,WR,11403.0,2971588.0,False,28.0,,,3310,,1993-09-01,,,payton,19fff21f-43ba-49b1-8a7c-d05389a1f789,,,73
,,194,,,#lavellehawkins-NFL-FA-15,WR,lavellehawkins,15.0,,,,Lavelle Hawkins,,lavelle,,,,Hawkins,Lavelle,4075.0,California,,,9999999.0,nfl,,Inactive,,7.0,,WR,,,False,31.0,,,151,,1986-07-12,,,hawkins,ce1ffa7a-d7f2-43b9-84b2-380d54c64fb9,,,"5'11"""
,32412.0,205,,1597589111997.0,#nickeasley-NFL-FA-86,WR,nickeasley,86.0,,,,Nick Easley,976405.0,nick,Newton (IA),,,Easley,Nick,21149.0,Iowa,13918.0,,9999999.0,nfl,,Active,,3.0,,WR,,4240591.0,True,24.0, 00-0035353,,6227,,1997-01-14,,,easley,862b132b-c187-4c43-ba6d-242ae660ebda,,,71
,29238.0,225,,1714573230512.0,#ezekielelliott-NFL-DAL-15,RB,ezekielelliott,15.0,,DAL,,Ezekiel Elliott,728338.0,ezekiel,John Burroughs (MO),728338.0,,Elliott,Ezekiel,17923.0,Ohio State,10736.0,,131.0,nfl,RB,Active,{'rookie_year': '2016'},8.0,,RB,11265.0,3051392.0,True,28.0,00-0033045,,3164,,1995-07-22,C68E84E0E6E8,,elliott,bef8b2b4-78bd-4a4d-bb5d-6b55ada9ef6a,,,72
,28365.0,235,,1710531920672.0,#chrismanhertz-NFL-NYG-85,TE,chrismanhertz,85.0,,NYG,,Chris Manhertz,563293.0,chris,Cardinal Spellman (NY),563293.0,,Manhertz,Chris,17762.0,Canisius,10033.0,,9999999.0,nfl,TE,Active,{'rookie_year': '2015'},9.0,,TE,,2531358.0,True,32.0,00-0031484,,3048,,1992-04-10,3031D58C9BA2,,manhertz,7c7b5515-7786-4e24-9ce0-34e6a8bd5727,,,78
,32361.0,170,,1558277108110.0,#jamirejordan-NFL-FA-0,WR,jamirejordan,0.0,,,,Jamire Jordan,838444.0,jamire,Highland,,,Jordan,Jamire,21381.0,Fresno State,14181.0,,9999999.0,nfl,,Active,,3.0,,WR,,3124538.0,True,,,,6524,,,,,jordan,91bd5e05-4549-4202-bf7b-6bbd335d038d,,,71
,29990.0,237,,,#braxtondeaver-NFL-FA-48,TE,braxtondeaver,48.0,,,,Braxton Deaver,556173.0,braxton,,,,Deaver,Braxton,18677.0,Duke,11335.0,,9999999.0,nfl,,Inactive,,0.0,,TE,,2512458.0,False,26.0,,,3856,,1992-05-08,,,deaver,,,,"6'5"""
,,190,,1693324503859.0,#joshvann-NFL-FA-87,WR,joshvann,87.0,,,,Josh Vann,,josh,Tucker (GA),1124495.0,,Vann,Josh,,South Carolina,17089.0,,646.0,nfl,,Active,,1.0,,WR,,,True,23.0,,,11329,,2000-03-10,,,vann,2409d6b0-ec65-11ed-95b2-dda9125b00c8,,,70
,25771.0,195,,,#lamichaeljames-NFL-FA-27,RB,lamichaeljames,27.0,,,,LaMichael James,459198.0,lamichael,Liberty-Eylau (TX),,,James,LaMichael,14501.0,Oregon,,,9999999.0,nfl,,Inactive,,8.0,,RB,,14890.0,False,30.0,,,1225,,1989-10-22,,,james,c9c6ff4b-952e-41d5-863a-5d5313afcfa6,,,"5'9"""
,30136.0,240,,1704699030696.0,#evanengram-NFL-JAX-17,TE,evanengram,17.0,1.0,JAX,,Evan Engram,749185.0,evan,Hillgrove (GA),749185.0,,Engram,Evan,18912.0,Ole Miss,11805.0,,73.0,nfl,TE,Active,{'rookie_year': '2017'},7.0,,TE,12205.0,3051876.0,True,29.0,00-0033881,,4066,,1994-09-02,96FE42308EDC,,engram,e21365af-8d66-416e-b0a5-8816d18fcfd9,,,75
,29728.0,265,,1542070213376.0,#davidgrinnage-NFL-FA-86,TE,davidgrinnage,86.0,,,,David Grinnage,691627.0,david,Newark,,,Grinnage,David,18236.0,North Carolina State,10777.0,,9999999.0,nfl,,Inactive,,6.0,,TE,,2970038.0,False,27.0,00-0032634,,3472,,1994-02-24,,,grinnage,339a0e9a-cb90-483a-8d68-9492d5a4a3f6,,,77
,,214,,,#michaelcox-NFL-FA-29,RB,michaelcox,29.0,,,,Michael Cox,464129.0,michael,,,,Cox,Michael,15089.0,Massachusetts,,,9999999.0,nfl,,Inactive,,2.0,,RB,,15929.0,False,28.0,,,1491,,1988-11-14,,,cox,6c6de94b-4a6b-4a6d-9f6b-837022e99c02,,,"6'1"""
,,184,,1654805644353.0,#savonscarver-NFL-FA-0,WR,savonscarver,0.0,,,,Savon Scarver,,savon,Centennial (NV),1067451.0,,Scarver,Savon,,Utah State,16419.0,,9999999.0,nfl,,Active,{'years_exp_shift': '1'},1.0,,WR,,,True,,,,8700,,,,,scarver,aff5bb20-ce08-11ec-9598-03840dd5f387,,,71
,,230,,,#rolandrivers-NFL-FA-0,QB,rolandrivers,0.0,,,,Roland Rivers,,roland,Martin Luther King (GA),,,Rivers,Roland,,Slippery Rock,,,,nfl,,Inactive,{'rookie_year': '2021'},1.0,,QB,,,True,,,,7897,,,,,rivers,61a7c5cf-2803-4715-9d28-27815e8b5306,,,75
,31282.0,205,,1534816806150.0,#marchiemurdock-NFL-FA-0,WR,marchiemurdock,0.0,,,,Marchie Murdock,740375.0,marchie,Legacy,,,Murdock,Marchie,20198.0,Iowa State,13073.0,,9999999.0,nfl,,Active,,4.0,,WR,,3042452.0,True,27.0,,,5207,,1995-01-07,,,murdock,c070cfa8-e3c1-4dd2-880b-684e137438fd,,,73
,25493.0,185,,,#mharris-NFL-FA-18,WR,mharris,18.0,,,,M Harris,383698.0,m,,,,Harris,M,15834.0,Murray State,9882.0,,9999999.0,nfl,,Inactive,,1.0,,WR,,14688.0,False,28.0,,,1771,,1989-03-01,,,harris,8230c7f2-9723-4d28-a958-75bdd9bc4141,,,"6'1"""
,25962.0,206,,,#darylrichardson-NFL-FA-43,RB,darylrichardson,43.0,,,,Daryl Richardson,616069.0,daryl,Sandalwood (FL),,,Richardson,Daryl,14696.0,Abilene Christian,8309.0,,9999999.0,nfl,,Inactive,,8.0,,RB,,15111.0,False,30.0,,,1265,,1990-04-12,,,richardson,837bce25-3d09-47a7-9840-b9afa3c0074c,,,"5'10"""
,24845.0,205,,1568391332060.0,#torreysmith-NFL-FA-0,WR,torreysmith,0.0,,,,Torrey Smith,399548.0,torrey,Stafford (VA),,,Smith,Torrey,12830.0,Maryland,7251.0,,9999999.0,nfl,,Injured Reserve,,11.0,,WR,6442.0,14032.0,False,32.0,00-0027996,,826,,1989-01-26,,,smith,a735765c-3ca8-4557-b06e-a30fd415982c,,,72
,8838.0,275,,1553002822296.0,#martellusbennett-NFL-FA-88,TE,martellusbennett,88.0,,,,Martellus Bennett,302238.0,martellus,Alief Taylor (TX),,,Bennett,Martellus,1181.0,Texas A&M,5709.0,,9999999.0,nfl,,Inactive,,12.0,,TE,4639.0,11295.0,False,33.0,00-0026201,,40,,1987-03-10,,,bennett,0ca741f8-58bd-4933-9d5c-0e04de3f4cff,,,"6'6"""
,27305.0,181,,1567260905522.0,#rashadross-NFL-FA-19,WR,rashadross,19.0,,,,Rashad Ross,598945.0,rashad,Vallejo (CA),,,Ross,Rashad,15659.0,Arizona State,9759.0,,9999999.0,nfl,,Inactive,,7.0,,WR,9080.0,16566.0,False,30.0, 00-0030187,,1724,,1990-02-02,,,ross,a55c773c-1ce6-4d0f-a800-768575d74121,,,"6'0"""
,,241,,1714257038609.0,#jaheimbell-NFL-NE,TE,jaheimbell,,,NE,,Jaheim Bell,,jaheim,Valdosta (GA),1229765.0,,Bell,Jaheim,,Florida State,17848.0,,292.0,nfl,,Active,{'rookie_year': '2024'},0.0,,TE,,,True,22.0,,,11605,,2001-06-14,6BEA52A3D9D0,,bell,c9b2f6f5-b8bc-48ca-ac33-fa18883c2f6b,,,74
,,183,,,#andytanner-NFL-FA-14,WR,andytanner,14.0,,,,Andy Tanner,546353.0,andy,,,,Tanner,Andy,4511.0,Midwestern State - TX,,,9999999.0,nfl,,Inactive,,2.0,,WR,,13872.0,False,29.0,,,173,,1988-05-16,,,tanner,8e96637d-627a-4e31-b738-230d8a1aed87,,,"6'0"""
,,205,,1695229837649.0,#mattcorral-NFL-NE-19,QB,mattcorral,19.0,,NE,,Matt Corral,,matt,Long Beach Polytechnic (CA),1105824.0,,Corral,Matt,,Ole Miss,15865.0,,691.0,nfl,,Active,{'source_id': '912d1785-fa9b-4610-87df-b4ee424716e8'},1.0,,QB,,,True,24.0,,,8164,,1999-01-31,,,corral,d7f4a7fe-86b6-44d8-8944-58271f1299b1,,,74
,,220,,1714412150426.0,#trevorlawrence-NFL-JAX-16,QB,trevorlawrence,16.0,1.0,JAX,,Trevor Lawrence,,trevor,Cartersville (GA),1110711.0,,Lawrence,Trevor,,Clemson,15357.0,,35.0,nfl,QB,Active,{'rookie_year': '2021'},3.0,,QB,,,True,24.0,,,7523,,1999-10-06,29F2D38EB99F,,lawrence,aaa8b42c-4d87-45f6-bfd2-e31cfed9a736,,,78
,28840.0,215,,1535512532930.0,#jordanleslie-NFL-FA-19,WR,jordanleslie,19.0,,,,Jordan Leslie,554405.0,jordan,Tomball (TX),,,Leslie,Jordan,17799.0,Brigham Young,10225.0,,9999999.0,nfl,,Inactive,,7.0,,WR,,2511952.0,False,30.0,00-0031801,,3063,,1991-10-31,,,leslie,26afb608-1cec-42f3-8426-95daf209de3b,,,75
,,229,,1629259548861.0,#brennaneagles-NFL-FA-0,WR,brennaneagles,0.0,,,,Brennan Eagles,,brennan,Alief Taylor (TX),,,Eagles,Brennan,,Texas,15572.0,,,nfl,,Active,{'source_id': '2939a989-10e7-46b3-afbb-8afefa9571ca'},1.0,,WR,,,True,,,,7584,,,,,eagles,b67f1dea-6093-4109-8c0a-ded4ff0e1984,,,76
,,250,,,#kevinfoelsch-NFL-CAR,TE,kevinfoelsch,,,CAR,,Kevin Foelsch,,kevin,Ramsey (NJ),,,Foelsch,Kevin,,New Haven,,,9999999.0,nfl,,Active,{'rookie_year': ''},0.0,,TE,,,True,,,,12215,,,,,foelsch,d4443700-07da-11ef-ad05-033a229a3a41,,,76
,30115.0,222,,1709774431396.0,#mitchelltrubisky-NFL-BUF-11,QB,mitchelltrubisky,11.0,,BUF,,Mitchell Trubisky,728169.0,mitchell,Mentor (OH),728169.0,,Trubisky,Mitchell,18811.0,North Carolina,11709.0,,463.0,nfl,QB,Active,{'rookie_year': '2017'},7.0,,QB,12135.0,3039707.0,True,29.0,00-0033869,,3976,,1994-08-20,1FCC09D7BABD,,trubisky,7a1b8f1a-9024-4897-86b0-01c63e00305e,,,75
,,,,1682788821385.0,#dariusdavis-NFL-FA-0,WR,dariusdavis,0.0,,,,Darius Davis,471406.0,darius,,,,Davis,Darius,17394.0,,,,9999999.0,nfl,,Inactive,,,,WR,,,False,,,,2925,,,,,davis,9c103bb4-eb3b-440a-bfa2-dc11076b0528,,,
,31519.0,255,,1660932629249.0,#deonyelder-NFL-FA-81,TE,deonyelder,81.0,,,,Deon Yelder,750702.0,deon,Southern (KY),750702.0,,Yelder,Deon,20332.0,Western Kentucky,13022.0,,9999999.0,nfl,,Active,,4.0,,TE,,3059766.0,True,27.0,00-0034319,,5277,,1995-03-06,,,yelder,cad43704-4231-4a72-b616-c66642103452,,,76
,,171,,1714968362202.0,#phillipbrooks-NFL-KC-88,WR,phillipbrooks,88.0,,KC,,Phillip Brooks,,phillip,Lee's Summit West (MO),1129496.0,,Brooks,Phillip,,Kansas State,18216.0,,9999999.0,nfl,,Active,{'rookie_year': '0'},0.0,,WR,,,True,,,,12254,,,EF2C6845521D,,brooks,2df54b50-0a4b-11ef-9bbe-d3620d6d51f7,,,68
,30482.0,220,,1567219258028.0,#carltonagudosi-NFL-FA-14,WR,carltonagudosi,14.0,,,,Carlton Agudosi,696192.0,carlton,Franklin,,,Agudosi,Carlton,19398.0,Rutgers,12364.0,,9999999.0,nfl,,Inactive,,5.0,,WR,,2982809.0,False,27.0,00-0033599,,4522,,1994-02-01,,,agudosi,9bd7ed5d-968a-40c0-8dcd-25fcc2d4d47f,,,78
,33251.0,198,,1599693357491.0,#jamesgilbert-NFL-FA-49,RB,jamesgilbert,49.0,,,,James Gilbert,,james,Arsenal Tech (IN),,,Gilbert,James,21851.0,Kansas State,14575.0,,9999999.0,nfl,,Active,,2.0,,RB,,,True,26.0,,,7336,,1995-11-10,,,gilbert,986b07ef-f1f7-4fa8-9e37-c790ebb4b27b,,,69
,24431.0,255,,,#richiebrockel-NFL-FA-47,TE,richiebrockel,47.0,,,,Richie Brockel,303964.0,richie,Greenway (AZ),,,Brockel,Richie,13653.0,Boise State,,,9999999.0,nfl,,Inactive,,10.0,,TE,,13538.0,False,34.0,,,1014,,1986-07-24,,,brockel,ee2649fa-62cf-4832-bf67-fc11d3681fef,,,"6'1"""
,9458.0,210,,,#brandongibson-NFL-FA-13,WR,brandongibson,13.0,,,,Brandon Gibson,,brandon,,,,Gibson,Brandon,10034.0,Washington State,6024.0,,9999999.0,nfl,,Inactive,,7.0,,WR,,12567.0,False,30.0,,,496,,1987-08-31,,,gibson,5f8ecc8b-ea5b-424f-88e7-b47c77bac783,,,"6'0"""
,24153.0,215,,,#carltonmitchell-NFL-FA-12,WR,carltonmitchell,12.0,,,,Carlton Mitchell,381461.0,carlton,,,,Mitchell,Carlton,11049.0,South Florida,,,9999999.0,nfl,,Inactive,,4.0,,WR,,13222.0,False,29.0,,,534,,1988-04-06,,,mitchell,16a79580-e2e0-4166-a57e-25ec593e31bc,,,"6'3"""
,27802.0,238,,,#chasedixon-NFL-FA-87,TE,chasedixon,87.0,,,,Chase Dixon,558776.0,chase,,,,Dixon,Chase,16683.0,Central Arkansas,,,9999999.0,nfl,,Inactive,,1.0,,TE,,16988.0,False,26.0,,,2272,,1991-05-30,,,dixon,80b06dff-5672-4d4d-b652-aee34bde0ea1,,,"6'4"""
,9388.0,200,,1546450547188.0,#louismurphy-NFL-FA-18,WR,louismurphy,18.0,,,,Louis Murphy,296138.0,louis,Lakewood (FL),,,Murphy,Louis,8777.0,Florida,6021.0,,9999999.0,nfl,,Inactive,,11.0,,WR,5214.0,12585.0,False,33.0,,,396,,1987-05-11,,,murphy,89fab76c-282e-4bd9-b281-8603da9f8424,,,"6'2"""
,29996.0,210,,,#joelicata-NFL-FA-8,QB,joelicata,8.0,,,,Joe Licata,,joe,,,,Licata,Joe,18685.0,Buffalo,11378.0,,9999999.0,nfl,,Inactive,,0.0,,QB,,2574378.0,False,25.0,,,3863,,1992-11-16,,,licata,,,,"6'2"""
,,203,,,#duplicateplayer-NFL-FA-6,WR,duplicateplayer,6.0,,,,Duplicate Player,,duplicate,,,,Player,Duplicate,,Notre Dame,,,9999999.0,nfl,,Inactive,,0.0,,WR,13145.0,,False,,,,5109,,,,,player,,,,
,29269.0,249,,1709918150708.0,#hunterhenry-NFL-NE-85,TE,hunterhenry,85.0,,NE,,Hunter Henry,744425.0,hunter,Pulaski (AR),744425.0,,Henry,Hunter,17975.0,Arkansas,10735.0,,165.0,nfl,TE,Active,{'rookie_year': '2016'},8.0,,TE,11299.0,3046439.0,True,29.0,00-0033090,,3214,,1994-12-07,A615AF6BB3D2,,henry,705899da-3c20-4bc3-b5d0-2e6e40655131,,,77
,,215,,1714417212481.0,#kedonslovis-NFL-IND,QB,kedonslovis,,,IND,,Kedon Slovis,,kedon,Desert Mountain (AZ),,,Slovis,Kedon,,BYU,17979.0,,682.0,nfl,,Active,{'rookie_year': ''},0.0,,QB,,,True,23.0,,,11648,,2001-04-11,,,slovis,4842ee80-07d1-11ef-977b-d7c6de486031,,,75
,27729.0,208,,,#mariongrice-NFL-FA-41,RB,mariongrice,41.0,,,,Marion Grice,652770.0,marion,,,,Grice,Marion,16341.0,Arizona State,9522.0,,9999999.0,nfl,,Inactive,,2.0,,RB,,16956.0,False,25.0,,,2048,,1992-04-10,,,grice,1e2ec835-55a6-4cd2-91c4-c0cbf924ea12,,,"6'0"""
,33101.0,238,,1701888048223.0,#seanmckeon-NFL-DAL-84,TE,seanmckeon,84.0,,DAL,Ankle,Sean McKeon,,sean,Shepherd Hill Regional (MA),911020.0,,McKeon,Sean,21781.0,Michigan,14478.0,Questionable,459.0,nfl,,Active,{'rookie_year': '2020'},4.0,,TE,,4036275.0,True,26.0,,,6964,,1997-12-28,35DAEB2CA5E4,,mckeon,0f369885-8ecd-4ca0-a3dc-df8530a0db6e,,,77
,,260,,,#jeffking-NFL-FA-87,TE,jeffking,87.0,,,,Jeff King,,jeff,,,,King,Jeff,2350.0,Virginia Tech,,,9999999.0,nfl,,Inactive,,8.0,,TE,,,False,34.0,,,87,,1983-02-19,,,king,,,,"6'5"""
,29193.0,213,,,#tonycreecy-NFL-FA-25,RB,tonycreecy,25.0,,,,Tony Creecy,557333.0,tony,,,,Creecy,Tony,17343.0,NC State,,,9999999.0,nfl,,Inactive,,0.0,,RB,,2577743.0,False,,,,2875,,,,,creecy,e88594f6-7d03-4826-a5bf-a03873caf874,,,"5'11"""
,32929.0,195,,1693230946948.0,#kendallhinton-NFL-FA-9,WR,kendallhinton,9.0,,,,Kendall Hinton,,kendall,Southern Durham (NC),866086.0,,Hinton,Kendall,22213.0,Wake Forest,14593.0,,9999999.0,nfl,,Active,,3.0,,WR,,3700815.0,True,26.0,,,7210,,1997-02-19,,,hinton,0830e644-2d6e-446b-9da6-57d7e3472fcd,,,72
,29422.0,265,,1584127525058.0,#davidmorgan-NFL-FA-89,TE,davidmorgan,89.0,,,,David Morgan,612030.0,david,Marble Falls (TX),,,Morgan,David,18105.0,Texas-San Antonio,11139.0,,9999999.0,nfl,,Inactive,,6.0,,TE,,2580052.0,False,28.0,00-0032430,,3344,,1993-05-19,,,morgan,4bff1c89-f4d1-4699-8c85-69bbbbaec5a2,,,76
,,179,,,#dominiclovett-NFL-FA,WR,dominiclovett,,,,,Dominic Lovett,,dominic,,,,Lovett,Dominic,,Georgia,,,,nfl,,Active,{'source_id': 'b0eb0db6-8bfb-4c47-a8ac-5f8d70a8c7eb'},0.0,,WR,,,True,,,,11634,,,,,lovett,,,,70
,32395.0,200,,1599603025587.0,#marcusmarshall-NFL-FA-38,RB,marcusmarshall,38.0,,,,Marcus Marshall,877715.0,marcus,Millbrook (NC),,,Marshall,Marcus,21520.0,James Madison,13951.0,,9999999.0,nfl,,Inactive,,3.0,,RB,,3917814.0,True,24.0, 00-0035209,,6548,,1997-02-23,,,marshall,b248e75c-d959-4fc4-8df5-87030f462951,,,70
,,202,,,#kailocksley-NFL-FA-0,WR,kailocksley,0.0,,,,Kai Locksley,,kai,Gilman (MD),884292.0,,Locksley,Kai,,Texas-El Paso,15536.0,,,nfl,,Active,,1.0,,WR,,,True,25.0,,,7616,,1996-11-17,,,locksley,9b164aab-6d5e-4459-b479-d04438c9280a,,,75
,28633.0,210,,1567279505039.0,#tremcbride-NFL-FA-88,WR,tremcbride,88.0,,,,Tre McBride,594730.0,tre,Ola (GA),,,McBride,Tre,17004.0,William & Mary,10214.0,,9999999.0,nfl,,Inactive,,5.0,,WR,10474.0,2566041.0,False,27.0,00-0032123,,2544,,1992-12-01,,,mcbride,24779156-67f5-45ac-a73e-09184d4d314a,,,"6'0"""
,32838.0,190,,1693321503490.0,#johnhightower-NFL-FA-84,WR,johnhightower,84.0,,,,John Hightower,,john,Riverdale Baptist (MD),1130582.0,,Hightower,John,21731.0,Boise State,14567.0,,9999999.0,nfl,,Active,,3.0,,WR,,4373673.0,True,27.0,,,7086,,1996-05-31,,,hightower,58e217cd-53c0-40e7-b40b-62f53d246751,,,74
,32782.0,212,,1704772240844.0,#joshuakelley-NFL-LAC-25,RB,joshuakelley,25.0,,LAC,,Joshua Kelley,,joshua,Eastside (CA),878371.0,,Kelley,Joshua,21776.0,UCLA,14494.0,,295.0,nfl,,Active,{'rookie_year': '2020'},4.0,,RB,,3910544.0,True,26.0,,,7045,,1997-11-20,B22F1F2E135D,,kelley,62542e04-3c44-4b75-8165-be674c8be75f,,,71
,28550.0,197,,1533697228439.0,#kennybell-NFL-FA-85,WR,kennybell,85.0,,,,Kenny Bell,540610.0,kenny,Fairview (CO),,,Bell,Kenny,16922.0,Nebraska,10219.0,,9999999.0,nfl,,Inactive,,7.0,,WR,10538.0,2514150.0,True,29.0,00-0032113,,2465,,1992-02-25,,,bell,16b3f403-d14e-44f4-9046-0d8ede0687ce,,,73
,,247,,,#ryanjones-NFL-NYG-49,TE,ryanjones,49.0,,NYG,,Ryan Jones,,ryan,Mallard Creek (NC),1062016.0,,Jones,Ryan,,East Carolina,,,9999999.0,nfl,,Active,{'rookie_year': '2023'},1.0,,TE,,,True,24.0,,,11298,,1999-08-20,F45BE32099B2,,jones,e18bd4a0-eb97-11ed-8033-6fe95579aada,,,75
,23976.0,224,,1541468123746.0,#sambradford-NFL-FA-9,QB,sambradford,9.0,,,,Sam Bradford,333276.0,sam,Putnam City North (OK),,,Bradford,Sam,11527.0,Oklahoma,6452.0,,9999999.0,nfl,,Inactive,{'override_active': 'false'},11.0,,QB,5161.0,13197.0,False,33.0,00-0027854,,621,,1987-11-08,,,bradford,cc3640b0-7560-431f-84ab-599e9dc8cac6,,,"6'4"""
,,211,,1714362053687.0,#alecpierce-NFL-IND-14,WR,alecpierce,14.0,2.0,IND,,Alec Pierce,,alec,Glenbard West (IL),1107027.0,,Pierce,Alec,,Cincinnati,16022.0,,213.0,nfl,RWR,Active,{'rookie_year': '2022'},2.0,,WR,,,True,24.0,,,8142,,2000-05-02,1FEBF6F68F3D,,pierce,a67ee8f8-e9de-4fb9-90b6-edca2f83f6d8,,,75
,26488.0,209,,,#jonathangrimes-NFL-FA-34,RB,jonathangrimes,34.0,,,,Jonathan Grimes,461885.0,jonathan,Paul VI (NJ),,,Grimes,Jonathan,14719.0,William & Mary,8297.0,,9999999.0,nfl,,Inactive,,8.0,,RB,,15632.0,False,30.0,,,1275,,1989-12-21,,,grimes,c8088c8c-b4fc-46e9-98b8-cda869e344e5,,,"5'10"""
